total_homeless,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation,rate_homeless,percent_black,percent_latino_hispanic,percent_asian,percent_pacific_inslander,percent_population_0_19,percent_population_65_plus,percent_female_population
6811.0,1648493,-12.60159395163,,,15.0857162475586,25.8787040710449,47.6239585876465,,1,27734,2.19142746925354,1,0,10.3405799865723,52.0576057434082,19.4029941558838,6.12487888336182,95.151123046875,,15596,,,,,,8.40427381592157,,46.9476203918457,80.4065322875977,4.18987035751343,42.317081451416,41.31652363704305,0.48145670014977315,0.08440011574207473,0.056816134493746714,0.0003020940944244228,0.26616976838846146,0.09258880686784839,0.5167355882008599
6677.0,1685522,-15.4971804062924,2.05745720863342,16.5942134857178,15.0857162475586,25.8787040710449,47.6239585876465,12.5604305267334,1,25235,2.19142746925354,1,0,9.22963428497314,52.0576057434082,19.3414859771729,6.03720092773438,95.735221862793,5.52549266815186,22590,,34.9062194824219,37.8266754150391,8.32348728179932,53.7525749206543,8.38652986673565,,48.1570701599121,78.0636825561523,5.87606763839722,39.0547904968262,39.61384069742193,0.4800904408248602,0.08258747141834992,0.05932108865977424,0.00031918895155328737,0.26322290661290687,0.096488209587297,0.5171899269187824
6075.0,1700251,-10.7610089992841,,,15.0857162475586,25.8787040710449,47.6239585876465,,1,13588,2.19142746925354,1,0,8.22557926177979,52.0576057434082,18.4391593933105,6.20691204071045,96.5781097412109,,1595,,,,,,8.338138209135,,35.0459403991699,75.9734039306641,3.25578117370605,68.7516479492188,35.73001868547644,0.48040965716238365,0.08055457694187505,0.06179322935260735,0.00031701201763739586,0.26267592255496397,0.10131915817135234,0.5181146783621947
5474.0,1720305,-2.77080479275381,2.13184118270874,18.5951442718506,15.0857162475586,25.8787040710449,47.6239585876465,8.04332065582275,1,14038,2.19142746925354,1,0,7.10867023468018,52.0576057434082,18.1854381561279,5.86538600921631,84.0617523193359,5.47205781936646,7228,,36.3032379150391,36.7679252624512,7.26869201660156,52.0719909667969,8.38398135219627,,41.1448364257813,76.7048492431641,3.89032864570618,48.2485961914063,31.819938906182337,0.48082113346179894,0.0792975664199081,0.06380205835593107,0.00030692231900738534,0.2600852755761333,0.10533422852343044,0.519106786296616
5019.0,1746259,3.0829829534399,,,15.0857162475586,25.8787040710449,47.6239585876465,,1,19969,2.19142746925354,1,0,6.00001811981201,52.0576057434082,16.3423633575439,5.69470930099487,86.4897003173828,,12899,,,,,,8.48639747748186,,40.6440162658691,78.7424850463867,5.07800579071045,62.8958206176758,28.741440988994185,0.4808370350560828,0.07893788951123516,0.06593351845287555,0.00028918963338198973,0.25849430124626416,0.1091212700979637,0.5200482860789837
4325.0,1770938,10.532364169877,2.13184118270874,18.5951442718506,15.0857162475586,25.8787040710449,47.6239585876465,8.04332065582275,1,19154,2.19142746925354,1,0,5.37266492843628,52.0576057434082,16.1990985870361,5.59736204147339,88.0596237182617,5.47205781936646,12245,-0.648796141147614,36.3032379150391,36.7679252624512,7.26869201660156,52.0719909667969,9.08405961072607,0.167979702353477,49.7774620056152,80.3940200805664,7.47194194793701,36.5117340087891,24.42208592282734,0.48032624518757855,0.07877972012571868,0.06720958045962083,0.00027217214831913936,0.25610100410065173,0.11289779766428865,0.5203203048328061
9750.0,6558670,0.0,,,13.9013748168945,24.8261318206787,32.766731262207,,0,29733,2.4678373336792,0,0,10.1187839508057,44.387092590332,16.0288600921631,2.54556679725647,94.1465759277344,,29116,,,,,,8.86106813927976,,39.7161674499512,78.0832977294922,5.48436832427979,65.8075866699219,14.865818832171767,0.24812439107319015,0.0848133844209268,0.02464280105570184,0.0005703900333451752,0.2974667120010612,0.10912044667592667,0.5052894870453918
11168.0,6629415,-8.63756114502246,1.79105401039124,19.0710582733154,13.9013748168945,24.8261318206787,32.766731262207,9.89690780639648,0,35408,2.4678373336792,0,0,10.7058916091919,44.387092590332,17.1877155303955,2.52887320518494,93.6244583129883,4.51970386505127,9784,,23.1948566436768,28.1411018371582,11.7897176742554,77.0504608154297,9.05035088662273,,40.1807060241699,81.0744171142578,3.16996574401855,44.6071395874023,16.846131973937368,0.24946499804281375,0.08845893642199198,0.02727631321919053,0.0005327770248204404,0.2931700610083997,0.1124179131944523,0.5095102659887788
11105.0,6678656,-15.619492782294,,,13.9013748168945,24.8261318206787,32.766731262207,,0,34972,2.4678373336792,0,0,10.3628101348877,44.387092590332,18.5729885101318,2.52057385444641,94.1119384765625,,12042,,,,,,9.12022389410384,,48.1125869750977,80.9263229370117,3.82723093032837,42.7346458435059,16.627596929681662,0.2508926945780708,0.09024315670697818,0.028102809906663855,0.0005514582574697663,0.28941826020085476,0.11534730939877724,0.5093665551871515
7651.0,6720822,-20.6382327314511,1.79105401039124,19.0710582733154,13.9013748168945,24.8261318206787,32.766731262207,9.89690780639648,0,37105,2.4678373336792,0,0,9.28965473175049,44.387092590332,18.6113109588623,2.50917363166809,93.2190399169922,4.51970386505127,5578,,23.1948566436768,28.1411018371582,11.7897176742554,77.0504608154297,9.16957127285621,,50.0635452270508,78.0038833618164,4.90869522094727,42.4371871948242,11.384024156568945,0.25190609124895735,0.09145175991865281,0.02895970165554154,0.0005636215331993617,0.28582709079335833,0.12127787345059875,0.5094823222516531
7577.0,6760848,-18.3768550453654,,,13.9013748168945,24.8261318206787,32.766731262207,,0,36097,2.4678373336792,0,0,8.30171203613281,44.387092590332,18.4324359893799,2.57461357116699,93.1820068359375,,8925,,,,,,8.91245714176979,,37.2620162963867,76.7907638549805,3.30289196968079,66.7396926879883,11.207174011307458,0.25333611996601607,0.09259666834692926,0.0298197800039285,0.0005817317590929422,0.2825370426905027,0.12618890411380349,0.509770815731991
5797.0,6828056,-12.6440547262389,1.88565063476563,19.6485195159912,13.9013748168945,24.8261318206787,32.766731262207,7.55616044998169,0,35285,2.4678373336792,0,0,7.13963937759399,44.387092590332,17.7856616973877,2.41898274421692,91.8205718994141,3.78606772422791,35103,,23.5625076293945,29.4400939941406,10.3177156448364,75.5236206054688,8.93751489293585,,42.7510986328125,77.5271759033203,3.75526857376099,49.8843536376953,8.489971376918994,0.25510804246479524,0.09414919854201548,0.030825171908373333,0.0005907977321802868,0.2799044120317701,0.1305966149076692,0.5100147098969311
5575.0,6900078,-8.17013912498754,,,13.9013748168945,24.8261318206787,32.766731262207,,0,34468,2.4678373336792,0,0,5.99824810028076,44.387092590332,16.7651443481445,2.41279911994934,91.3180770874023,,41944,,,,,,9.05756153801594,,42.2763328552246,79.2064056396484,3.99345135688782,59.9968948364258,8.079618810106204,0.257001587518286,0.0958821045211373,0.03202181192734343,0.0006101380303237152,0.2775913547643954,0.13453195746482866,0.5101469867442078
3716.0,6979482,-3.71904912173564,1.88565063476563,19.6485195159912,13.9013748168945,24.8261318206787,32.766731262207,7.55616044998169,0,30112,2.4678373336792,0,0,5.38807535171509,44.387092590332,15.538761138916,2.37906002998352,90.6253814697266,3.78606772422791,50616,0.642215609550476,23.5625076293945,29.4400939941406,10.3177156448364,75.5236206054688,9.33530199573836,0.156420424580574,51.066951751709,80.6924133300781,7.31967878341675,38.0226631164551,5.324177352989806,0.25930004547615426,0.09797689857212899,0.033281266432093386,0.0006140856871613108,0.2759146022584484,0.1381119687678828,0.5104860217420146
496.0,116965,0.0,,,12.8272247314453,36.9714622497559,61.4685668945313,,1,0,2.33179664611816,1,0,7.59772205352783,53.4099998474121,33.1415367126465,4.97165822982788,93.0,,263,,,,,,7.72391,,38.6599998474121,78.1033325195313,6.19000005722046,63.6300010681152,42.40584790321891,0.24666353182575984,0.09280554011883897,0.03165904330355235,0.00045312700380455693,0.2669687513358697,0.08719702475099389,0.5149403667763861
407.0,117481,-4.6183520436912,1.78674685955048,14.6999998092651,12.8272247314453,36.9714622497559,61.4685668945313,15.647141456604,1,0,2.33179664611816,1,0,9.31546497344971,53.4099998474121,30.4738636016846,4.98541736602783,96.0,5.54923057556152,-970,,33.2293395996094,37.7862396240234,9.51964473724365,58.6318435668945,7.99952,,39.2700004577637,80.5166625976563,3.16000008583069,48.9000015258789,34.64389986465896,0.2634383432214571,0.10475736502072676,0.04213447280836901,0.00044262476485559365,0.2542028072624509,0.08509461104348788,0.5253530358100459
361.0,118433,-10.6692384378657,,,12.8272247314453,36.9714622497559,61.4685668945313,,1,0,2.33179664611816,1,0,9.30618953704834,53.4099998474121,35.7898559570313,4.98767280578613,95.0,,142,,,,,,8.48284,,46.4199981689453,80.7066650390625,3.51999998092651,39.2000007629395,30.481369212972737,0.26485016844967196,0.10420237602695195,0.04313831449004923,0.00046439759188739627,0.2541436930585225,0.08652149316491181,0.5242035581299131
213.0,120135,-15.2139049022583,1.78674685955048,14.6999998092651,12.8272247314453,36.9714622497559,61.4685668945313,15.647141456604,1,0,2.33179664611816,1,0,8.71083164215088,53.4099998474121,30.9335327148438,4.70535373687744,95.0,5.54923057556152,879,,33.2293395996094,37.7862396240234,9.51964473724365,58.6318435668945,8.4598,,48.2700004577637,77.5533294677734,5.17999982833862,37.9599990844727,17.7300536895992,0.2656261705581221,0.10428268198276938,0.043925583718316896,0.00044949431889124733,0.2583676697049153,0.0895492570857785,0.5234194864111208
247.0,121094,-13.2265614841143,,,12.8272247314453,36.9714622497559,61.4685668945313,,1,0,2.33179664611816,1,0,7.81816911697388,53.4099998474121,33.8208351135254,4.8090934753418,91.0,,258,,,,,,8.29595,,36.0699996948242,75.913330078125,4.34999990463257,61.6500015258789,20.3973772441244,0.26942705666672173,0.10443952631839727,0.04380068376633029,0.0004376765157646126,0.25575998810841166,0.09315903347812443,0.5230069202437776
226.0,120721,-8.85310563044516,1.86408007144928,15.5,12.8272247314453,36.9714622497559,61.4685668945313,8.16293239593506,1,0,2.33179664611816,1,0,6.90894222259521,53.4099998474121,34.6990165710449,4.70039319992065,95.0,4.70810508728027,-1031,,34.6451072692871,36.1700134277344,6.89441251754761,58.7225074768066,7.99257,,41.2900009155273,77.3966674804688,3.24000000953674,43.7900009155273,18.720852212953833,0.2729516819774521,0.10515154778373274,0.044408180846745804,0.00039761102045211686,0.2501138989902337,0.09756380414343818,0.5217733451512164
224.0,123875,-5.92302024186209,,,12.8272247314453,36.9714622497559,61.4685668945313,,1,0,2.33179664611816,1,0,6.08330392837524,53.4099998474121,34.5291595458984,4.62235450744629,94.0,,2502,,,,,,7.9238,,41.4000015258789,79.2033309936523,3.97000002861023,66.2699966430664,18.082744702320888,0.27311402623612513,0.10554994954591322,0.043874873864783046,0.0003955600403632694,0.25461957618567105,0.09959233097880929,0.5234954591321898
239.0,125018,0.559143513501795,1.86408007144928,15.5,12.8272247314453,36.9714622497559,61.4685668945313,8.16293239593506,1,0,2.33179664611816,1,0,5.50087547302246,53.4099998474121,25.5563201904297,4.59722280502319,94.0,4.70810508728027,525,-0.311737328767776,34.6451072692871,36.1700134277344,6.89441251754761,58.7225074768066,8.27934,0.165083840489388,50.1599998474121,80.8400039672852,6.44999980926514,35.6100006103516,19.117247116415236,0.276664160360908,0.10733654353773056,0.043249772032827274,0.00039194356012734166,0.2476683357596506,0.10284918971668079,0.5232846470108304
556.0,198509,0.0,,,14.3995504379272,30.9447288513184,47.4375610351563,,0,1386,2.09190011024475,1,0,10.1047630310059,48.4199981689453,21.7748317718506,8.79075622558594,91.0,,-1111,,,,,,7.67953,,41.2900009155273,80.1900024414063,5.75,53.2700004577637,28.008805646091613,0.5145711277574316,0.04211899712355611,0.01620581434594905,0.001047811434242276,0.2978454377383393,0.12312288107843977,0.5202585273211794
497.0,200880,-5.14189301322124,1.70474803447723,17.3999996185303,14.3995504379272,30.9447288513184,47.4375610351563,10.4737243652344,0,1209,2.09190011024475,1,0,11.0118675231934,48.4199981689453,24.6256465911865,8.80051803588867,92.0,7.84859132766724,1518,,31.5458812713623,47.7781372070313,16.4491691589355,79.5374755859375,7.76639,,41.560001373291,82.8233337402344,2.09999990463257,33.2200012207031,24.741138988450814,0.5372112704101951,0.041417761847869376,0.01669653524492234,0.0020111509358821185,0.2810035842293907,0.11333134209478296,0.5162236160892075
396.0,200378,-11.0693145986613,,,14.3995504379272,30.9447288513184,47.4375610351563,,0,0,2.09190011024475,1,0,11.2427968978882,48.4199981689453,23.9986419677734,8.77326679229736,94.0,,-1639,,,,,,7.87129,,49.5900001525879,83.0033340454102,1.74000000953674,34.5499992370605,19.762648594157042,0.5413568355807524,0.043482817474972305,0.016693449380670532,0.0021010290550858876,0.27672698599646667,0.11506253181486989,0.5166335625667489
476.0,201589,-15.0882336670908,1.70474803447723,17.3999996185303,14.3995504379272,30.9447288513184,47.4375610351563,10.4737243652344,0,0,2.09190011024475,1,0,10.6274728775024,48.4199981689453,26.1323776245117,8.89429759979248,97.0,7.84859132766724,58,,31.5458812713623,47.7781372070313,16.4491691589355,79.5374755859375,7.86767,,52.4700012207031,79.2799987792969,1.0,39.1199989318848,23.61239948608307,0.5431843999424572,0.04434269727018835,0.01673702434160594,0.002113210542241888,0.2706298458745269,0.11816120919296191,0.5142542499838781
472.0,201142,-14.9969574597555,,,14.3995504379272,30.9447288513184,47.4375610351563,,0,0,2.09190011024475,1,0,9.82886219024658,48.4199981689453,26.3833522796631,9.6740779876709,90.0,,-1590,,,,,,7.36695,,40.3499984741211,78.3399963378906,2.77999997138977,55.8600006103516,23.466009088106908,0.5461315886289289,0.04539081842678307,0.017022799813067386,0.0021029919161587337,0.26883495242167227,0.12200336080977618,0.5145369937655985
407.0,201292,-14.3690877911158,1.8131947517395,18.1000003814697,14.3995504379272,30.9447288513184,47.4375610351563,8.93365001678467,0,0,2.09190011024475,1,0,8.65208530426025,48.4199981689453,24.6219425201416,8.95604610443115,85.0,7.04891777038574,-827,,34.1631011962891,49.6329803466797,15.5856418609619,78.5574035644531,7.55747,,45.0499992370605,79.879997253418,2.35999989509583,40.7700004577637,20.21938278719472,0.5487699461478847,0.04659897064960356,0.017059793732488126,0.0022753015519742462,0.2666275857957594,0.12473421695844843,0.5147397810146453
287.0,201597,-11.3486751120208,,,14.3995504379272,30.9447288513184,47.4375610351563,,0,0,2.09190011024475,1,0,7.39303731918335,48.4199981689453,23.0167121887207,8.70204830169678,93.0,,-730,,,,,,8.03828,,44.4900016784668,81.2799987792969,2.0,49.5900001525879,14.236322961155174,0.5512036389430398,0.0476346374201997,0.017227438900380462,0.0021924929438434104,0.26419043934185527,0.12822611447590987,0.5146753175890514
246.0,202008,-11.1993140454722,1.8131947517395,18.1000003814697,14.3995504379272,30.9447288513184,47.4375610351563,8.93365001678467,0,0,2.09190011024475,1,0,6.7370080947876,48.4199981689453,24.2213172912598,8.43449974060059,93.0,7.04891777038574,-394,-0.223813191056252,34.1631011962891,49.6329803466797,15.5856418609619,78.5574035644531,8.59716,0.148516774177551,54.1199989318848,82.5866622924805,10.039999961853,38.4199981689453,12.177735535226327,0.5532206645281375,0.04951289057859095,0.01760326323709952,0.002123678270167518,0.26363807373965387,0.1313759851095006,0.514400419785355
468.0,241150,0.0,,,15.4978618621826,24.0522079467773,49.1577758789063,,0,303,2.36513113975525,1,0,9.73863124847412,48.5407180786133,17.4318885803223,6.48143148422241,93.727424621582,,3084,,,,,,8.01775503756998,,41.4818077087402,79.3954544067383,5.53876543045044,77.1088409423828,19.40700808625337,0.4316317644619531,0.05812150114036906,0.01715944432925565,0.001098901098901099,0.2987103462575161,0.12408874144723202,0.5184159236989425
486.0,244419,-4.75011490949315,1.69757318496704,19.2205200195313,15.4978618621826,24.0522079467773,49.1577758789063,11.2693357467651,0,267,2.36513113975525,1,0,10.2556571960449,48.5407180786133,20.3142967224121,6.64632320404053,94.7818984985352,6.8443717956543,938,,31.1506099700928,42.4915199279785,17.3152885437012,79.4444808959961,8.27143398168718,,42.2905349731445,82.8079833984375,3.9445686340332,38.9657592773438,19.88388791378739,0.44155732573981565,0.05858791665132416,0.01810415720545457,0.0020988548353442246,0.28650800469685256,0.11829276774718823,0.5195381701095251
333.0,250165,-9.95900531105997,,,15.4978618621826,24.0522079467773,49.1577758789063,,0,324,2.36513113975525,1,0,10.0784425735474,48.5407180786133,19.167350769043,6.51502466201782,95.2464981079102,,4142,,,,,,8.44046500301801,,50.5723304748535,82.3230209350586,5.44520330429077,40.0246467590332,13.311214598365078,0.44257190254432077,0.06258269542102213,0.01831591149841105,0.0020626386584853998,0.2815541742449983,0.1163671976495513,0.5154717886195112
294.0,256529,-12.8968125260537,1.69757318496704,19.2205200195313,15.4978618621826,24.0522079467773,49.1577758789063,11.2693357467651,0,307,2.36513113975525,1,0,9.55605983734131,48.5407180786133,19.0995941162109,6.53567838668823,95.4315795898438,6.8443717956543,4377,,31.1506099700928,42.4915199279785,17.3152885437012,79.4444808959961,8.72837343497227,,53.7037773132324,79.3229675292969,3.26983451843262,39.0822372436523,11.460692553278577,0.44035177309388024,0.06639405291409549,0.019276573019034886,0.001863337088594272,0.2787793972611284,0.11614281426271493,0.5105582604695765
312.0,262397,-14.5373901460393,,,15.4978618621826,24.0522079467773,49.1577758789063,,0,317,2.36513113975525,1,0,8.84351921081543,48.5407180786133,22.4671020507813,6.78887224197388,96.6480865478516,,4038,,,,,,8.56318129959565,,38.4123802185059,78.4431533813477,2.92731714248657,62.4646911621094,11.890379844281757,0.4415827924861946,0.06736738606005405,0.019828732798012172,0.0019245646863340663,0.2740961215257796,0.11644569107116316,0.5085157223596306
371.0,259921,-14.8810435981207,1.83362722396851,19.5028114318848,15.4978618621826,24.0522079467773,49.1577758789063,6.90767192840576,0,328,2.36513113975525,1,0,7.94999313354492,48.5407180786133,20.9856071472168,6.44534587860107,88.7722091674805,5.97245931625366,-4338,,31.6940689086914,40.3860855102539,16.7454700469971,75.7918319702148,8.512629355458,,44.790340423584,78.7655639648438,3.0464460849762,53.1371192932129,14.27356773788959,0.4461394038957991,0.06866317073264569,0.020725528141242917,0.0020390811054127986,0.27457188915093433,0.12089827293677695,0.5093932387148403
329.0,257729,-12.8255828096703,,,15.4978618621826,24.0522079467773,49.1577758789063,,0,357,2.36513113975525,1,0,7.10083341598511,48.5407180786133,21.8264141082764,6.55964612960815,85.2832870483398,,-3800,,,,,,8.60855977123257,,44.1716499328613,79.9450378417969,3.46046471595764,64.7880477905273,12.76534654617835,0.44951868047445187,0.07066725126004446,0.021324724807840794,0.0020758238304575734,0.2744859910991778,0.12468911143099923,0.5106720625152776
319.0,254484,-12.9361374370122,1.83362722396851,19.5028114318848,15.4978618621826,24.0522079467773,49.1577758789063,6.90767192840576,0,321,2.36513113975525,1,0,6.49306106567383,48.5407180786133,20.4783000946045,5.48139572143555,91.5427856445313,5.97245931625366,-4429,-3.44662427902222,31.6940689086914,40.3860855102539,16.7454700469971,75.7918319702148,8.80178687021581,0.149408310651779,52.5317344665527,81.0465850830078,10.9705877304077,37.1192817687988,12.535169205136668,0.4542957514028387,0.07122648182203989,0.02185599094638563,0.002000125744644064,0.27450448751198503,0.12844422439131734,0.5128888260165668
470.0,712194,0.0,,,11.8090267181396,22.7322807312012,36.1272201538086,,1,8688,1.78214907646179,0,1,9.13281440734863,45.3400001525879,11.1878223419189,1.27269423007965,82.0,,1830,,,,,,9.38376,,37.1500015258789,77.1599960327148,4.3600001335144,73.0500030517578,6.599325464690801,0.2319999887671056,0.1175704934329691,0.03992872728498134,0.0005518159377922308,0.2837808237643114,0.09264610485345286,0.5045760003594526
370.0,689595,-7.3933888468332,2.06178665161133,17.2000007629395,11.8090267181396,22.7322807312012,36.1272201538086,11.221622467041,1,9750,1.78214907646179,0,1,9.31535053253174,45.3400001525879,13.8339176177979,1.31326377391815,89.0,1.09403967857361,883,,25.8436088562012,23.1414165496826,10.4278955459595,53.5847053527832,9.32124,,38.5499992370605,80.4933319091797,2.72000002861023,44.6300010681152,5.365468137094961,0.2468550381020744,0.12278801325415642,0.04533965588497597,0.00043648808358529283,0.2821453171789239,0.08790666985694502,0.5141539599330042
392.0,697433,-14.0690273922674,,,11.8090267181396,22.7322807312012,36.1272201538086,,1,10005,1.78214907646179,0,1,8.82871341705322,45.3400001525879,12.979024887085,1.16743850708008,95.0,,2191,,,,,,9.22034,,46.560001373291,80.1833343505859,4.32000017166138,44.7299995422363,5.620611585629013,0.24956805886730338,0.12384272037600745,0.04659372298127562,0.00037136183690763126,0.27947630811848595,0.09106824598205132,0.5144121370798342
495.0,707549,-18.8241231390361,2.06178665161133,17.2000007629395,11.8090267181396,22.7322807312012,36.1272201538086,11.221622467041,1,7949,1.78214907646179,0,1,7.71981906890869,45.3400001525879,13.6847066879272,1.30838084220886,90.0,1.09403967857361,4364,,25.8436088562012,23.1414165496826,10.4278955459595,53.5847053527832,9.21916,,47.0999984741211,77.7399978637695,7.28000020980835,38.7600021362305,6.9959819037268085,0.2521945476567701,0.12441399818245803,0.047633450121475684,0.0003858390019631149,0.2770324034095165,0.09674241642628284,0.5147558684981535
523.0,717201,-13.7325819384866,,,11.8090267181396,22.7322807312012,36.1272201538086,,1,6281,1.78214907646179,0,1,6.69550657272339,45.3400001525879,13.5973033905029,1.1003577709198,94.0,,4337,,,,,,8.81288,,34.6500015258789,75.8133316040039,2.82999992370605,72.129997253418,7.292237462022501,0.2565961285608916,0.1253191225332926,0.04872553161526545,0.000324874059015534,0.2743944863434379,0.10178875935755806,0.5163210871150486
415.0,729904,-3.86631900636442,2.15292429924011,18.5,11.8090267181396,22.7322807312012,36.1272201538086,6.49608755111694,1,6935,1.78214907646179,0,1,5.89796209335327,45.3400001525879,12.8241519927979,0.947741031646729,94.0,1.17372500896454,7387,,24.9522933959961,23.837474822998,8.97674465179443,53.1720314025879,8.85328,,40.6599998474121,76.4733352661133,4.48999977111816,47.7999992370605,5.685679212608782,0.26178100133716214,0.12585216686029943,0.05029976544860694,0.0003575812709616607,0.2719467217606699,0.10603038207764309,0.5166501348122493
405.0,742023,2.12801749516358,,,11.8090267181396,22.7322807312012,36.1272201538086,,1,4906,1.78214907646179,0,1,5.06629133224487,45.3400001525879,11.2143430709839,1.17222809791565,99.0,,6569,,,,,,8.90939,,39.9199981689453,78.3333358764648,4.65999984741211,58.6100006103516,5.4580518393634705,0.2659769306342256,0.12718608452837715,0.05145123533906631,0.000343655115811774,0.2698999896229632,0.11011922811017988,0.5166807497880793
403.0,750477,10.2756049008888,2.15292429924011,18.5,11.8090267181396,22.7322807312012,36.1272201538086,6.49608755111694,1,5501,1.78214907646179,0,1,4.58205699920654,45.3400001525879,9.78657627105713,1.16696405410767,96.0,1.17372500896454,3349,-0.170527577400208,24.9522933959961,23.837474822998,8.97674465179443,53.1720314025879,9.25393,0.183371320366859,49.2799987792969,80.0733337402344,7.07999992370605,35.3400001525879,5.369918065443711,0.26856252756580146,0.12924180221379203,0.0527064786795598,0.0003624361572706425,0.267644444799774,0.11414340479455067,0.5168912571604459
1077.0,256980,0.0,,,16.1887874603271,27.9193782806396,46.2430572509766,,0,2534,1.96067416667938,1,0,8.64450740814209,47.6000022888184,15.5650243759155,5.24067783355713,91.0,,4487,,,,,,8.34654,,45.5499992370605,81.0366668701172,6.28999996185303,59.2400016784668,41.909876254961475,0.39234570783718575,0.0479803875787999,0.021223441512958206,0.0007782706825433886,0.27502529379718266,0.12642618102576075,0.5161063117752355
1242.0,265846,-8.36691061590329,1.98375630378723,17.7000007629395,16.1887874603271,27.9193782806396,46.2430572509766,10.757381439209,0,2178,1.96067416667938,1,0,9.85367870330811,47.6000022888184,18.769889831543,5.03789710998535,89.0,10.2306346893311,1148,,30.1406745910645,40.0622634887695,14.4715442657471,69.5401229858398,8.6012,,45.189998626709,83.4800033569336,2.6800000667572,37.7099990844727,46.71877703632931,0.3982380776840727,0.054407438893193806,0.023949955989557865,0.0009441556389789578,0.2606621878832106,0.12447055814268411,0.5184242004769679
1118.0,271870,-14.8240276293068,,,16.1887874603271,27.9193782806396,46.2430572509766,,0,2619,1.96067416667938,1,0,10.0193614959717,47.6000022888184,21.4639358520508,5.09526062011719,90.0,,4349,,,,,,8.72698,,53.4000015258789,83.3166656494141,1.47000002861023,35.2000007629395,41.12259535807555,0.39652775223452386,0.057200132416228344,0.024754478243278037,0.0010188693125390811,0.2576856585868246,0.12448964578658918,0.517129510427778
1165.0,276503,-19.1925006167256,1.98375630378723,17.7000007629395,16.1887874603271,27.9193782806396,46.2430572509766,10.757381439209,0,2750,1.96067416667938,1,0,9.23225021362305,47.6000022888184,19.3285427093506,5.29963207244873,93.0,10.2306346893311,2720,,30.1406745910645,40.0622634887695,14.4715442657471,69.5401229858398,8.6449,,56.5900001525879,80.2033309936523,0.589999973773956,42.7599983215332,42.133358408407865,0.39591613834207945,0.05852016072158349,0.025066635805036472,0.001095828978347432,0.25534985153868134,0.12881234561650326,0.5165043417250446
1315.0,277963,-15.9505797220623,,,16.1887874603271,27.9193782806396,46.2430572509766,,0,2965,1.96067416667938,1,0,8.26811790466309,47.6000022888184,19.3612098693848,5.12500619888306,91.0,,-196,,,,,,8.28649,,46.2599983215332,80.75,2.78999996185303,53.9500007629395,47.30845472239111,0.3963657033490069,0.05912297679907038,0.025629310375841388,0.001136841953785216,0.2549943697542479,0.13331270708691445,0.5176372394887089
1100.0,282858,-11.9541978455719,2.05155634880066,18.5,16.1887874603271,27.9193782806396,46.2430572509766,7.61402702331543,0,2699,1.96067416667938,1,0,7.27881479263306,47.6000022888184,17.0523738861084,4.94410037994385,89.0,10.1253442764282,3255,,30.6119976043701,37.4278678894043,12.8578500747681,67.3707275390625,8.40542,,49.5499992370605,81.7799987792969,4.05999994277954,46.0900001525879,38.88877104412815,0.39529728697791827,0.06092809819768223,0.026037799885454894,0.0011737338169682315,0.25363963543544815,0.13620615291064775,0.5176731787681451
1070.0,286819,-7.57750185017679,,,16.1887874603271,27.9193782806396,46.2430572509766,,0,2490,1.96067416667938,1,0,5.84094953536987,47.6000022888184,16.937162399292,4.92234039306641,91.0,,2269,,,,,,8.50874,,48.6100006103516,81.9300003051758,3.19000005722046,47.4899978637695,37.30575728944038,0.39577573312786113,0.06228318207650121,0.026811333977177245,0.00116101095115735,0.2510642600385609,0.13935617933261046,0.517071742109135
926.0,289390,-2.09275552997286,2.05155634880066,18.5,16.1887874603271,27.9193782806396,46.2430572509766,7.61402702331543,0,2196,1.96067416667938,1,0,5.23012542724609,47.6000022888184,15.7697229385376,4.63732719421387,95.0,10.1253442764282,1017,-0.63228565454483,30.6119976043701,37.4278678894043,12.8578500747681,67.3707275390625,8.75251,0.176628977060318,57.5999984741211,83.5766677856445,6.80999994277954,54.689998626709,31.998341338677907,0.395891357683403,0.064169459898407,0.027938076643975258,0.0011437852033587893,0.2497218286741076,0.14322540516258336,0.5178133314903763
1663.0,387966,0.0,,,17.1519813537598,25.1437568664551,37.1118965148926,,0,0,8.6051607131958,0,0,9.70145416259766,45.2411460876465,12.0520868301392,4.16800451278687,85.9629974365234,,443,,,,,,7.52891138476414,,74.6999969482422,,0.699999988079071,11.6000003814697,42.86458091688447,0.01237479572952269,0.10963074083811468,0.27040771614007414,0.09948036683626915,0.25799941231963625,0.1373857502977065,0.4954660975446302
